-0,199989256162791    -0,603801910174419
-0,198511310755814    -0,612183439709302
-0,197127400290698    -0,616682922965116
-0,19522363627907    -0,624067327267442
-0,193367776860465    -0,630401379011628
-0,191148197383721    -0,634656016569767
-0,189641864069767    -0,64262059872093
-0,188107142848837    -0,64878254877907
-0,186235315232558    -0,654887723023256
-0,184139932848837    -0,664708164593023
-0,181950515523256    -0,672837751453488
-0,179679482965116    -0,679411326162791
-0,177639102151163    -0,687572849418605
-0,176278256860465    -0,695592433139535
-0,174550143023256    -0,702338109534884
-0,172545247093023    -0,715011535755814
-0,170171308372093    -0,727489795116279
-0,167231385755814    -0,742682648081395
-0,163810642965116    -0,76337388377907
-0,159921499709302    -0,783415746104651
-0,15595074122093    -0,806136717151163
-0,152084663139535    -0,835378035581395
-0,147737764883721    -0,870167415581395
-0,143633938081395    -0,917537961104651
-0,139780279709302    -0,991605558895349
-0,1366398675    -0,921205323837209
-0,133455099186047    -0,947008157034884
-0,130394527965116    -0,990313909127907
-0,127138789883721    -0,974886855930233
-0,12365240005814    -0,991483136046512
-0,1206184425    -1,00497448883721
-0,119174207732558    -1,01254341453488
-0,117682068372093    -1,02464730837209
-0,115492651046512    -1,04130213854651
-0,113991640465116    -1,04877525505814
-0,111969002093023    -1,06349970755814
-0,110400570232558    -1,07569586209302
-0,108693747325581    -1,08992884895349
-0,107474841569767    -1,10166015151163
-0,106225773662791    -1,11077799238372
-0,104942995116279    -1,11938662517442
-0,103628280174419    -1,13179568901163
-0,102292274302326    -1,14197452790698
-0,100954494186046    -1,15287370994186
-0,099332835    -1,16665603877907
-0,0976419802906977    -1,18029287959302
-0,0961232272674419    -1,19483635918605
-0,0943472088372093    -1,21262315715116
-0,0924345736046512    -1,22582175965116
-0,090062409127907    -1,24129316895349
-0,0883892968604651    -1,25142765174419
-0,0871349062209302    -1,26551692482558
-0,0857438987790698    -1,27889650023256
-0,0841683699418605    -1,29311351889535
-0,0825041288953488    -1,30791603813953
-0,080602139127907    -1,32519185377907
-0,0788048297674419    -1,34276574244186
-0,0768034823255814    -1,36037511598837
-0,0747542302906977    -1,38023777965116
-0,0727138494767442    -1,40478977069767
-0,070075548372093    -1,42773074802326
-0,0675774125581395    -1,45233064366279
-0,0647013627325581    -1,48024660168605
-0,0616656309302326    -1,51764057215116
-0,0584968308139535    -1,56949640697674
-0,0548046286627907    -1,58296114610465
-0,0511035552906977    -1,64672748215116
-0,0469997284883721    -1,62844744430233
-0,0427415424418605    -1,66447879523256
-0,0386501353488372    -1,71422150523256
-0,0352382637790698    -1,67093704406977
-0,0320623666860465    -1,67582153831395
-0,0295961672674419    -1,68231882052326
-0,0268035069186047    -1,68584246947674
-0,0241793997674419    -1,68695314633721
-0,0210975376162791    -1,68909288482558
-0,0178719616860465    -1,68833705680233
-0,0151325286627907    -1,68545745848837
-0,0130495659883721    -1,68357498540698
-0,0109151502325581    -1,6820083277907
-0,00860685854651163    -1,67794530860465
-0,00653276709302326    -1,67523426348837
-0,00435754372093023    -1,67401535773256
-0,0020865111627907    -1,66913263773256
3,01621511627907E-5    -1,66649788511628
