0,000354848837209302    -1,68440888017442
0,0027962088372093    -1,68195332622093
0,00487030029069767    -1,67542765610465
0,00705439488372093    -1,66940941982558
0,0089759013372093    -1,66542801587209
0,0109453123837209    -1,66073691424419
0,0125669715697674    -1,65637049930233
0,0152993076162791    -1,65042678127907
0,0182569726744186    -1,65297991866279
0,0215109365116279    -1,64336174093023
0,0247595776162791    -1,63454907005814
0,0280490263372093    -1,62539397005814
0,0312550855813954    -1,61775584883721
0,0342056536627907    -1,60815363930233
0,0373762280232558    -1,59820545215116
0,0411553681395349    -1,58433086261628
0,044861764244186    -1,56762280511628
0,0486178391860465    -1,55470808168605
0,0521503593604651    -1,53507429552326
0,0564316105813953    -1,51138636139535
0,0604449509302326    -1,48717857372093
0,0643287714534884    -1,47715409406977
0,0677814506395349    -1,44557609604651
0,0712625177325581    -1,41837338418605
0,0744384148255814    -1,41446827273256
0,0779798062209302    -1,3795085652907
0,0813402247093023    -1,35194035912791
0,0843245034302326    -1,32669109011628
0,0873495897674419    -1,30444561651163
0,0901316046511628    -1,28509393517442
0,0924931236627907    -1,26919138453488
0,0949167412209302    -1,25193685982558
0,097423748255814    -1,23454749255814
0,100455931569767    -1,2207314530814
0,103237946453488    -1,20382290598837
0,105516075988372    -1,18810842523256
0,107405646046512    -1,18109128947674
0,109559578488372    -1,16486227790698
0,111656735116279    -1,14991427063953
0,11381953877907    -1,13949413453488
0,116181057790698    -1,12694667965116
0,118402411511628    -1,11214770889535
0,120462309011628    -1,10050157005814
0,122777697674419    -1,09056935110465
0,124841143662791    -1,07766349889535
0,12711217622093    -1,06389004127907
0,129331755697674    -1,05365620081395
0,131776664186046    -1,04252814127907
0,134164796860465    -1,02842467424419
0,136332923255814    -1,07465970348837
0,138994289534884    -1,21060761575581
0,14168404372093    -1,07462067011628
0,144391540348837    -1,0108117522093
0,146751285116279    -0,980126199011628
0,149032963139535    -0,961393728895349
0,151055601511628    -0,945803445232558
0,153291149186046    -0,935885420232558
0,155104426744186    -0,926102237790698
0,157146581802326    -0,915724683546512
0,159626975174419    -0,907873653023256
0,161720583313953    -0,898193376744186
0,164094522034884    -0,887113221802326
0,166418781918605    -0,879588652209302
0,168705782674419    -0,869207549476744
0,17087745755814    -0,861833790639535
0,17325139627907    -0,853851466046512
0,17510902994186    -0,844297161104651
0,176876177151163    -0,8382256975
0,178499610581395    -0,833218780406977
0,179963362034884    -0,826221161337209
0,181693250116279    -0,821226663953488
0,183573948953488    -0,817055415872093
0,185882240639535    -0,810189090872093
0,188511670523256    -0,802036438837209
0,190818187965116    -0,796119334476744
0,192977443139535    -0,789932545
0,194442968837209    -0,782863956162791
0,196763680232558    -0,777193471744186
0,198578732034884    -0,772135101569767
0,200157809360465    -0,768423382732558
0,201763500348837    -0,761594316860465
