-0,200606693139535    -0,857050428313954
-0,199549243604651    -0,862910756860465
-0,198529053197674    -0,86921819494186
-0,197189498837209    -0,868799473313953
-0,195372672790698    -0,871208896918605
-0,193399713255814    -0,882725515930233
-0,191378849127907    -0,888938919069767
-0,189420083546512    -0,898054985697674
-0,18731582994186    -0,90436242377907
-0,185044797383721    -0,913054446046512
-0,182498756976744    -0,923611198953488
-0,17995626505814    -0,933122922034884
-0,177635553662791    -0,943017881860465
-0,175114352674419    -0,956381489069767
-0,172282658953488    -0,966971952616279
-0,169472256162791    -0,981882700755814
-0,166443621337209    -0,998282039767442
-0,163255304534884    -1,01324778947674
-0,15973875255814    -1,03262076174419
-0,156490111453488    -1,04825717575581
-0,152875976046512    -1,07046893872093
-0,14901699494186    -1,09102710610465
-0,145367374651163    -1,11060056796512
-0,141664527034884    -1,13196956494186
-0,13841233744186    -1,15331904523256
-0,135126437209302    -1,17259265982558
-0,131627627674419    -1,19645979261628
-0,128270757674419    -1,21866268436047
-0,124676138953488    -1,2421430319186
-0,121368947790698    -1,26796360755814
-0,117992561104651    -1,29205961784884
-0,114085675406977    -1,32071898418605
-0,110304761046512    -1,35167067401163
-0,10620803122093    -1,3813005519186
-0,102288725813954    -1,4139040630814
-0,0980429594767442    -1,44872005674419
-0,0939497781395349    -1,48349701703488
-0,0894999737209302    -1,52236361017442
-0,0851229133139535    -1,55618780133721
-0,0811628002906977    -1,59070217348837
-0,0776178604069768    -1,62171773610465
-0,0740640493023256    -1,65172197953488
-0,0704853987790698    -1,68499792924419
-0,0668464239534884    -1,71906696610465
-0,0629909913372093    -1,74918476116279
-0,0591071708139535    -1,7810998655814
-0,0555640051744186    -1,81059135244186
-0,0517688968604651    -1,83589917151163
-0,0480199188953488    -1,86324204866279
-0,0443028773255814    -1,88310116383721
-0,0407916480813953    -1,90125523034884
-0,0367995986627907    -1,91820813354651
-0,0334391801744186    -1,92819003133721
-0,0302845740116279    -1,93476005755814
-0,0276853062790698    -1,94072151802326
-0,0251499113372093    -1,94196703744186
-0,0227546816860465    -1,9456752077907
-0,0205918780232558    -1,94756300360465
-0,0185461744767442    -1,94789478726744
-0,016553698255814    -1,95079212802326
-0,0146570312209302    -1,94548181517442
-0,0125474548837209    -1,93964632604651
-0,0104698149418605    -1,93585476622093
-0,00818458843023256    -1,92959345848837
-0,00607323784883721    -1,92555173023256
-0,00370639610465116    -1,91995753831395
-0,00135197406976744    -1,92249293325581
-0,00098647976744186    -1,68087636
0,000700826453488372    -1,67879517156977
0,0020865111627907    -1,9191254177907
0,00315992889534884    -1,67478183122093
0,00530853860465116    -1,66939345162791
0,00782796534883721    -1,66448411796512
0,0107235318604651    -1,65827958604651
0,0143199248255814    -1,65125712755814
0,0186774685465116    -1,6429714072093
0,022697905872093    -1,63666929186047
0,0266793098255814    -1,62743080238372
0,0311592763953488    -1,61671614174419
0,0355292398255814    -1,60346608616279
0,0398903320348837    -1,58872034273256
0,0436446327325581    -1,5730750575
0,0476242624418605    -1,55466904831395
0,0512224296511628    -1,53418362494186
0,0550210864534884    -1,5138844972093
0,0591941087790698    -1,49090093802326
0,0631045429651163    -1,46849933093023
0,0677654824418605    -1,44293956918605
0,0723430324418605    -1,4134959869186
0,0765320229651163    -1,38422273209302
0,0807032710465116    -1,35557401122093
0,0845143475581395    -1,32783725186047
0,0883183270930233    -1,30167069860465
0,0921027899418605    -1,2768064405814
0,0956938601744186    -1,25408014680233
0,0989247588372093    -1,23231017063954
0,10194452244186    -1,21121263302326
0,104873799593023    -1,19236483703488
0,107434033953488    -1,1754900005814
0,110017333488372    -1,16139185627907
0,112577567848837    -1,14679337511628
0,115176835581395    -1,13228538040698
0,11749932122093    -1,11841079087209
0,120009876744186    -1,10474556215116
0,122217036511628    -1,0915292172093
0,124626460116279    -1,07790302186047
0,127206211162791    -1,06386697610465
0,129949192674419    -1,05020884436047
0,132599913488372    -1,03715572988372
0,135259505523256    -1,02295822790698
0,137431180406977    -1,01092530383721
0,139808667616279    -0,998587209767442
0,141831305988372    -0,987430762325581
0,143901848953488    -0,977360152325581
0,146250948255814    -0,965969504651163
0,148383589767442    -0,955499689709302
0,150007023197674    -0,944758415406977
0,151621585406977    -0,935823321686047
0,153081788372093    -0,928518758372093
0,15432198505814    -0,922803917848837
0,155918804825581    -0,915957109534884
0,157496107906977    -0,910210332616279
0,159816819302326    -0,902440917325581
0,162242211104651    -0,893140329302326
0,165001160813953    -0,88223759877907
0,167506393604651    -0,871042117965116
0,169853718662791    -0,862616232325581
0,172268465    -0,854215186104651
0,174690308313954    -0,846140600813954
0,176728914883721    -0,837407770930233
0,178504933313953    -0,829428994825581
0,180199336511628    -0,823288335697674
0,181460824127907    -0,817903504593023
0,182514725174419    -0,814653089244186
0,184150578313953    -0,810928950697674
0,186615003488372    -0,804197468255814
0,189457342674419    -0,796396116569767
0,192076127093023    -0,789031228953488
0,193974568372093    -0,783715593372093
0,195899623313953    -0,778265115232558
0,197625962906977    -0,772702859709302
0,199079068895349    -0,767564648546512
0,200693631104651    -0,763581470348837
0,201765274593023    -0,762224173546512
