-0,201186870988372    -0,0234111520348837
-0,200076194127907    -0,0886323683139535
-0,198942452093023    -0,0735158078488372
-0,197320792906977    -0,0492654383139535
-0,195390415232558    -0,0380522150581395
-0,19395327744186    -0,0497515812209302
-0,191946607267442    -0,0829654323837209
-0,190073005406977    -0,0782122322093023
-0,188524090232558    -0,0346208268023256
-0,186668230813953    -0,0382935122674419
-0,184540912034884    -0,0768868718023256
-0,182381656860465    -0,0827170381976744
-0,180174497093023    -0,0355948868604651
-0,177827172034884    -0,0339625822093023
-0,17554017127907    -0,071219935872093
-0,17340398127907    -0,0818192706395349
-0,171374245930233    -0,0576114829651163
-0,168980790523256    -0,0719668926744186
-0,166409910697674    -0,041501345755814
-0,163549829069767    -0,0470423103488372
-0,160593938255814    -0,0907401704069767
-0,157913055290698    -0,0878587978488372
-0,155397177034884    -0,0633387431976744
-0,153103079302326    -0,0401263065116279
-0,150958018081395    -0,0606826996511628
-0,149174902674419    -0,0940526843023256
-0,147372270581395    -0,063931340755814
-0,145285759418605    -0,0506333805813953
-0,143128278488372    -0,0715197831395349
-0,140626594186047    -0,103732960581395
-0,138032649186047    -0,0839040075581395
-0,135655161976744    -0,0602284931395349
-0,133517197732558    -0,0982753854651163
-0,131593917034884    -0,103945869883721
-0,129626280232558    -0,0721602852906977
-0,127640900988372    -0,0674656351744186
-0,125566809534884    -0,109655387674419
-0,12330642244186    -0,116860593313954
-0,120936032209302    -0,0840086879651163
-0,118597578372093    -0,108848106569767
-0,116548326337209    -0,083233343255814
-0,114098095116279    -0,078581275
-0,11169222    -0,12170427994186
-0,109144405348837    -0,121223459767442
-0,106640946802326    -0,107556456802326
-0,104199586802326    -0,091015178255814
-0,102180496918605    -0,0912316360465116
-0,10023947377907    -0,126058275174419
-0,0978424698837209    -0,139792699418605
-0,0955324039534884    -0,116087022848837
-0,0932844365697674    -0,0866044072093023
-0,0910808252906977    -0,107409194534884
-0,0888381806395349    -0,149441039302326
-0,0865369859302326    -0,159014860930233
-0,084152401744186    -0,122827376511628
-0,0820587936046512    -0,12261091872093
-0,0796582412209302    -0,149756854767442
-0,0772488176162791    -0,17365060122093
-0,075226179244186    -0,168590456802326
-0,0729498239534884    -0,143914268662791
-0,0706929853488372    -0,157680629302326
-0,0684787286046512    -0,204941171686047
-0,0660497883139535    -0,197709352383721
-0,063477134244186    -0,170213890232558
-0,0608477043604651    -0,186002889244186
-0,0584098928488372    -0,24015104755814
-0,0559756298255814    -0,247638358023256
-0,0538075034302326    -0,216122458546512
-0,051495663255814    -0,258127689651163
-0,0489354288953488    -0,296316521511628
-0,0465561674418605    -0,281320609651163
-0,044059805872093    -0,289333096395349
-0,0414800548255814    -0,344047238604651
-0,0389819190116279    -0,398149266569767
-0,0365920120930233    -0,410105898139535
-0,0343067855813953    -0,415226366860465
-0,0316259026162791    -0,45669577622093
-0,0292732548255814    -0,537530341337209
-0,0272790043604651    -0,569764809709302
-0,0256147633139535    -0,578359248546512
