-0,200397332325581    0,00452254843023256
-0,199393110116279    0,00452432267441861
-0,198021619360465    0,00451722569767442
-0,196194147848837    0,00449416052325581
-0,194386193023256    0,00454561360465116
-0,192184355988372    0,00442141651162791
-0,189767835406977    0,00443915895348837
-0,187471963430233    0,00438770587209302
-0,186029502906977    0,00435399523255814
-0,184940116976744    0,004424965
-0,183866699244186    0,00446577261627907
-0,182594566162791    0,00440544831395349
-0,181015488837209    0,00433980127906977
-0,178968011046512    0,00432028459302326
-0,1769986    0,00429367093023256
-0,174509335406977    0,00427947697674419
-0,171461183895349    0,00425996029069767
-0,168297706511628    0,00418189354651163
-0,165057936627907    0,00415350563953488
-0,161779133372093    0,00415882837209302
-0,158243064709302    0,00412334348837209
-0,154506506453488    0,00413398895348837
-0,150814304302326    0,004119795
-0,146756607848837    0,00406834191860465
-0,142395515639535    0,00405237372093023
-0,137780706511628    0,00391575691860465
-0,133082507906977    0,00389624023255814
-0,128338178953488    0,00384833563953488
-0,123487395348837    0,00378623709302326
-0,118507091918605    0,00373123552325581
-0,113542756686047    0,00373655825581395
-0,109085855290698    0,00360881267441861
-0,104068292732558    0,00347751860465116
-0,098607169127907    0,00342783976744186
-0,0950054534302326    0,00340300034883721
-0,0923192477325581    0,0033834836627907
-0,0895141676744186    0,00334977302325581
-0,0866239238953488    0,00327525476744186
-0,0835101253488372    0,00326638354651163
-0,0806695604069767    0,00323444715116279
-0,0775344709302326    0,00322202744186047
-0,0743337344186046    0,00322202744186047
-0,071218161627907    0,00315815465116279
-0,0680812979069767    0,00312089552325581
-0,0648770129069767    0,00298250447674419
-0,0621996784302326    0,00300911813953488
-0,0595755712790698    0,00301444087209302
-0,0568148473255814    0,00303040906976744
-0,0539902505813953    0,00298605296511628
-0,0510290370348837    0,00287782406976744
-0,0477520080232558    0,00276249819767442
-0,044212390872093    0,00277491790697674
-0,040931813372093    0,00277846639534884
-0,0377310768604651    0,00279443459302326
-0,0343351734883721    0,0027199163372093
-0,0311592763953488    0,0025673313372093
-0,0285564601744186    0,00252829796511628
-0,0259838061046512    0,00257620255813954
-0,023345505    0,0024679736627907
-0,0204747779069767    0,00246619941860465
-0,0174798537209302    0,00244668273255814
-0,0146659024418605    0,00237039023255814
-0,0123718047093023    0,00237039023255814
-0,0099943175    0,00225506436046512
-0,00747311651162791    0,00223199918604651
-0,00495368976744186    0,00222312796511628
-0,00278201488372093    0,00224974162790698
-0,000393882209302326    0,00215038395348837
0,00260281622093023    0,00229409773255814
0,00607856058139535    0,00214683546511628
0,00820055662790698    0,00217344912790698
0,0100865781976744    0,00215748093023256
0,0124037411046512    0,00205280052325581
0,0151112377325581    0,00211667331395349
0,017584534127907    0,00198715348837209
0,0199034712790698    0,00196231406976744
0,022046758255814    0,0018806988372093
0,0242663377325581    0,0018540851744186
0,0268833479069767    0,00185585941860465
0,0292998684883721    0,00185231093023256
0,0316081601744186    0,00178843813953488
0,0338543533139535    0,00180263209302326
0,0364039422093023    0,00166601529069767
0,0389340144186047    0,00164472436046512
0,041465860872093    0,00162343343023256
0,0437635070930233    0,0015790773255814
0,046424873372093    0,00154004395348837
0,0494535081976744    0,00147794540697674
0,0530232875    0,00145665447674419
0,0567048441860465    0,0014229438372093
0,0605230176744186    0,00133068313953488
0,0640608605813953    0,00126503610465116
0,0677388687790698    0,00114793598837209
0,0717060787790698    0,00124019668604651
0,0755455431976744    0,00123487395348837
0,0795979169186046    0,00121358302325581
0,0839909455232558    0,00118164662790698
0,0883130043604651    0,00110003139534884
0,0922926340697675    0,000961640348837209
0,0961729061046512    0,000933252441860465
0,0997817187790698    0,000835669011627907
0,103166976686047    0,000821475058139535
0,106364164709302    0,00087470238372093
0,109683775581395    0,000809055348837209
0,113721955348837    0,000764699244186047
0,118359829651163    0,000697277965116279
0,122758180988372    0,000571306627906977
0,127534446337209    0,000573080872093023
0,132718787848837    0,000495014127906977
0,137612153313953    0,000464851976744186
0,142184380581395    0,000369042790697674
0,146838223081395    0,000301621511627907
0,151676586976744    0,000260813895348837
0,156098003488372    0,000312266976744186
0,160093601395349    0,000253716918604651
0,16366515494186    0,000243071453488372
0,167053961337209    8,87122093023256E-5
0,170087918895349    0,000163230465116279
0,17266766994186    3,19363953488372E-5
0,175096610232558    1,24197093023256E-5
0,177789912906977    7,2744011627907E-5
0,180318210872093    -8,33894767441861E-5
0,182835863372093    5,32273255813953E-6
0,185885789127907    -5,32273255813954E-5
0,188666029767442    -0,000136616802325581
0,191510143197674    -0,000108228895348837
0,194247801976744    -0,000175650174418605
0,1967583575    -0,000220006279069767
0,198951323313953    -0,000214683546511628
0,20071669627907    -0,000161456220930233
0,20171737    -0,00026436238372093
